,역번호,역사명,노선번호,노선명,환승역구분,환승노선번호,환승노선명,역위도,역경도,운영기관명,역사도로명주소,제공기관코드,제공기관명
421,3111,귤현,S2801,인천지하철 1호선,일반역,-,-,37.566362,126.742498,인천교통공사,인천광역시 계양구 장제로 1136,B551894,인천교통공사
422,333,월롱역,k0203,경의중앙선,일반역,,,37.796201,126.792574,한국철도공사,경기도 파주시 월롱면 통일로 980,B551457,한국철도공사
423,334,파주역,k0203,경의중앙선,일반역,,,37.815391,126.792426,한국철도공사,경기도 파주시 파주읍 주라위길 38,B551457,한국철도공사
424,335,문산역,k0203,경의중앙선,일반역,,,37.854565,126.787531,한국철도공사,경기도 파주시 문산읍 문산역로 94,B551457,한국철도공사
425,134,남영역,k0201,경부선,일반역,,,37.540597,126.971171,한국철도공사,서울시 용산구 한강대로 77길 25(갈월동),B551457,한국철도공사
426,135,용산역,k0201,경부선,환승역,k0201+k0205,경부/경원/경의중앙,37.52989,126.964775,한국철도공사,서울시 용산구 한강대로 23길 55(한강로 3가 40-999),B551457,한국철도공사
427,319,지축역,k0305,일산선,일반역,,,37.648114,126.913746,한국철도공사,경기도 고양시 덕양구 삼송로 300(지축동),B551457,한국철도공사
428,453,안산역,k0302,안산선,일반역,,,37.327006,126.788748,한국철도공사,경기도 안산시 단원구 중앙대로 462,B551457,한국철도공사
429,318,삼송역,k0305,일산선,일반역,,,37.653096,126.895559,한국철도공사,경기도 고양시 덕양구 삼송로 205번길(삼송동 20-14),B551457,한국철도공사
430,317,원흥역,k0305,일산선,일반역,,,37.650709,126.873239,한국철도공사,경기도 고양시 덕양구 원흥동 569-15,B551457,한국철도공사
431,316,원당역,k0305,일산선,일반역,,,37.653103,126.842891,한국철도공사,경기도 고양시 덕양구 덕양대로 1429(성사1동 4100-7),B551457,한국철도공사
432,315,화정역,k0305,일산선,일반역,,,37.637837,126.832503,한국철도공사,경기도 고양시 덕양구 화정동 400-2,B551457,한국철도공사
433,322,대곡역,k0203,경의중앙선,환승역,k0203+k0305,일산/경의중앙,37.631629,126.811025,한국철도공사,경기도 고양시 덕양구 대주로 107번길 71-81(대장동 420-1),B551457,한국철도공사
434,313,백석역,k0305,일산선,일반역,,,37.642973,126.788109,한국철도공사,경기도 고양시 일산동구 중앙로 1042,B551457,한국철도공사
435,312,마두역,k0305,일산선,일반역,,,37.652185,126.777641,한국철도공사,경기도 고양시 일산동구 중앙로 지하 1180(마두동),B551457,한국철도공사
436,311,정발산역,k0305,일산선,일반역,,,37.659709,126.773254,한국철도공사,경기도 고양시 일산동구 마두 1동 1123(일산동구 중앙로 1270),B551457,한국철도공사
437,310,주엽역,k0305,일산선,일반역,,,37.670138,126.761232,한국철도공사,경기도 고양시 일산서구 중앙로 1432(주엽동 166-7),B551457,한국철도공사
438,309,대화역,k0305,일산선,일반역,,,37.675883,126.747756,한국철도공사,경기도 고양시 일산서구 중앙로 1569(대화동 2221),B551457,한국철도공사
439,111,이촌역,k0205,경의중앙선,환승역,,경의중앙/4,37.522476,126.973816,한국철도공사,서울시 용산구 이촌로 71길 42,B551457,한국철도공사
440,112,서빙고역,k0203,경의중앙선,일반역,,,37.51961,126.988358,한국철도공사,서울시 용산구 서빙고로 238(서빙고동 241-11),B551457,한국철도공사
441,113,한남역,k0205,경의중앙선,일반역,,,37.529361,127.008984,한국철도공사,서울시 용산구 독서당로6길 12-13(한남동),B551457,한국철도공사
442,136,노량진역,k0201,경부선,환승역,,경부/9,37.514072,126.941671,한국철도공사,서울시 동작구 노량진로 151,B551457,한국철도공사
443,137,대방역,k0201,경부선,일반역,,,37.513392,126.926407,한국철도공사,서울시 영등포구 여의대방로 300,B551457,한국철도공사
444,138,신길역,k0201,경부선,환승역,,경부/5,37.517018,126.917743,한국철도공사,서울시 영등포구 영등포로 327,B551457,한국철도공사
445,139,영등포역,k0201,경부선,일반역,,,37.515756,126.907411,한국철도공사,서울시 영등포구 경인로 846(영등포동 1가 618-496),B551457,한국철도공사
446,140,신도림역,k0201,경부선,환승역,,경부/2,37.508983,126.891513,한국철도공사,서울시 구로구 새말로 117-21,B551457,한국철도공사
447,141,구로역,k0201,경부선,환승역,k0201+k0301,경부/경인,37.503178,126.882037,한국철도공사,서울시 구로구 구로중앙로 174,B551457,한국철도공사
448,142,가산디지털단지역,k0201,경부선,환승역,,경부/7,37.481568,126.882628,한국철도공사,서울시 금천구 벚꽃로 309,B551457,한국철도공사
449,143,독산역,k0201,경부선,일반역,,,37.465994,126.889508,한국철도공사,서울시 금천구 벚꽃로 115,B551457,한국철도공사
450,144,금천구청역,k0201,경부선,환승역,k0201+k2012,경부/광명셔틀,37.45576,126.894344,한국철도공사,서울시 금천구 시흥대로 63길 91,B551457,한국철도공사
451,149,금정역,k0201,경부선,환승역,,경부/4,37.371957,126.943611,한국철도공사,경기도 군포시 군포로 750,B551457,한국철도공사
452,150,군포역,k0201,경부선,일반역,,,37.353732,126.948517,한국철도공사,경기도 군포시 군포역1길 27,B551457,한국철도공사
453,151,당정역,k0201,경부선,일반역,,,37.34338,126.948388,한국철도공사,경기도 군포시 당정역로 91,B551457,한국철도공사
454,152,의왕역,k0201,경부선,일반역,,,37.320648,126.948099,한국철도공사,경기도 의왕시 철도박물관로 66(삼동),B551457,한국철도공사
455,153,성균관대역,k0201,경부선,일반역,,,37.300344,126.970861,한국철도공사,경기도 수원시 장안구 서부로 2149,B551457,한국철도공사
456,154,화서역,k0201,경부선,일반역,,,37.28399,126.989581,한국철도공사,경기도 수원시 팔달구 덕영대로 692,B551457,한국철도공사
457,245,수원(분당)역,k0304,분당선,환승역,k0304+k0201,경부/분당,37.266162,126.999821,한국철도공사,경기도 수원시 팔달구 덕영대로 924,B551457,한국철도공사
458,440,인덕원역,k0303,과천선,일반역,,,37.401901,126.976818,한국철도공사,경기도 안양시 동안구 흥안대로 529,B551457,한국철도공사
459,441,평촌역,k0303,과천선,일반역,,,37.394346,126.963881,한국철도공사,경기도 안양시 동안구 부림로 지하 123,B551457,한국철도공사
460,442,범계역,k0303,과천선,일반역,,,37.389783,126.950752,한국철도공사,경기도 안양시 동안구 동안로 지하 130,B551457,한국철도공사
461,444,산본역,k0302,안산선,일반역,,,37.358019,126.932969,한국철도공사,경기도 군포시 번영로 504,B551457,한국철도공사
462,445,수리산역,k0302,안산선,일반역,,,37.350297,126.925537,한국철도공사,경기도 군포시 번영로 385,B551457,한국철도공사
463,446,대야미역,k0302,안산선,일반역,,,37.328304,126.917161,한국철도공사,경기도 군포시 대야1로 28,B551457,한국철도공사
464,447,반월역,k0302,안산선,일반역,,,37.312244,126.903684,한국철도공사,경기도 안산시 상록구 건건로 119-10,B551457,한국철도공사
465,448,상록수역,k0302,안산선,일반역,,,37.302845,126.866533,한국철도공사,경기도 안산시 상록구 상록수로 61,B551457,한국철도공사
466,450,중앙역,k0302,안산선,일반역,,,37.316055,126.838532,한국철도공사,경기도 안산시 단원구 중앙대로 918,B551457,한국철도공사
467,449,한대앞역,k0302,안산선,일반역,,,37.309685,126.853656,한국철도공사,경기도 안산시 상록구 충장로 337,B551457,한국철도공사
468,451,고잔역,k0302,안산선,일반역,,,37.316821,126.823094,한국철도공사,경기도 안산시 단원구 중앙대로 784,B551457,한국철도공사
469,452,초지역,k0302,안산선,일반역,,,37.320583,126.806151,한국철도공사,경기도 안산시 단원구 중앙대로 620,B551457,한국철도공사
470,454,신길온천역,k0302,안산선,일반역,,,37.337488,126.767306,한국철도공사,경기도 안산시 단원구 황고개로 2,B551457,한국철도공사
471,455,정왕역,k0302,안산선,일반역,,,37.351816,126.742844,한국철도공사,경기도 시흥시 마유로 418길 15,B551457,한국철도공사
472,456,오이도역,k0302,안산선,환승역,k0302+k2015,안산/수인,37.361773,126.738437,한국철도공사,경기도 시흥시 역전로 430,B551457,한국철도공사
473,246,고색,K2015,수인선,일반역,,,37.248829,126.977899,한국철도공사,경기도 수원시 권선구 매송고색로 지하690(고색동),B551457,한국철도공사
474,247,오목천,K2015,수인선,일반역,,,37.243011,126.9636354,한국철도공사,경기도 수원시 권선구 삼천병마로 1576(오목천동),B551457,한국철도공사
475,248,어천,K2015,수인선,일반역,,,37.250076,126.908805,한국철도공사,경기도 화성시 매송면 화성로 2227-5(어천리),B551457,한국철도공사
476,249,야목,K2015,수인선,일반역,,,37.261011,126.88429,한국철도공사,경기도 화성시 매송면 본오매송로 286(야목리),B551457,한국철도공사
477,250,사리,K2015,수인선,일반역,,,37.289982,126.856872,한국철도공사,경기도 안산시 상록구 충장로 93(사동),B551457,한국철도공사
478,251,한대앞,K2015,수인선,환승역,K2015,수인/4,37.309685,126.853656,한국철도공사,경기도 안산시 상록구 충장로 337,B551457,한국철도공사
479,252,중앙,K2015,수인선,환승역,K2015,수인/4,37.316055,126.838532,한국철도공사,경기도 안산시 단원구 중앙대로 918,B551457,한국철도공사
480,253,고잔,K2015,수인선,환승역,K2015,수인/4,37.316821,126.823094,한국철도공사,경기도 안산시 상록구 충장로 337,B551457,한국철도공사
481,254,초지,K2015,수인선,환승역,K2015,수인/4,37.320583,126.806151,한국철도공사,경기도 안산시 단원구 중앙대로 784,B551457,한국철도공사
482,255,안산,K2015,수인선,환승역,K2015,수인/4,37.327006,126.788748,한국철도공사,경기도 안산시 단원구 중앙대로 620,B551457,한국철도공사
483,256,신길온천,K2015,수인선,환승역,K2015,수인/4,37.337488,126.767306,한국철도공사,경기도 안산시 단원구 중앙대로 462,B551457,한국철도공사
484,257,정왕,K2015,수인선,환승역,K2015,수인/4,37.351816,126.742844,한국철도공사,경기도 안산시 단원구 황고개로 2,B551457,한국철도공사
485,258,오이도,K2015,수인선,환승역,K2015,수인/4,37.361773,126.738437,한국철도공사,경기도 시흥시 역전로 430,B551457,한국철도공사
486,259,달월역,K2015,수인선,일반역,,,37.379993,126.745431,한국철도공사,경기도 시흥시 서해안로 736번길 55(월곶동),B551457,한국철도공사
487,260,월곶역,K2015,수인선,일반역,,,37.39189,126.742741,한국철도공사,경기도 시흥시 월곶 중앙로 14번길,B551457,한국철도공사
488,261,소래포구역,K2015,수인선,일반역,,,37.400963,126.733533,한국철도공사,인천시 남동구 소래역로 51,B551457,한국철도공사
489,262,인천논현역,K2015,수인선,일반역,,,37.400641,126.722495,한국철도공사,인천시 남동구 청능대로 567,B551457,한국철도공사
490,3110,계양,S2801,인천지하철 1호선,환승역,I2801+S2801,공항철도,37.571539,126.736319,인천교통공사,인천광역시 계양구 다남로 24,B551894,인천교통공사
491,263,호구포역,K2015,수인선,일반역,,,37.401622,126.708682,한국철도공사,인천시 남동구 호구포로 205,B551457,한국철도공사
492,264,남동인더스파크역,K2015,수인선,일반역,,,37.407868,126.695613,한국철도공사,인천광역시 남동구 고잔동 970-14,B551457,한국철도공사
493,265,원인재역,K2015,수인선,환승역,K2015,수인/인천1,37.412921,126.686952,한국철도공사,인천시 연수구 벚꽃로 195,B551457,한국철도공사
494,266,연수역,K2015,수인선,일반역,,,37.417769,126.678991,한국철도공사,인천시 연수구 벚꽃로 115,B551457,한국철도공사
495,267,송도역,K2015,수인선,일반역,,,37.417769,126.678991,한국철도공사,인천시 연수구 비류대로 175(옥련동),B551457,한국철도공사
496,269,인하대역,K2015,수인선,일반역,,,37.448191,126.649832,한국철도공사,인천시 남구 용현동 294-3,B551457,한국철도공사
497,270,숭의역,K2015,수인선,일반역,,,37.460891,126.638035,한국철도공사,인천시 남구 인주대로 지하6,B551457,한국철도공사
498,271,신포역,K2015,수인선,일반역,,,37.468442,126.624509,한국철도공사,인천시 중구 사동 26-19,B551457,한국철도공사
499,114,옥수역,k0205,경의중앙선,환승역,,경의중앙/3,37.540514,127.018698,한국철도공사,서울시 성동구 동호로 지하21(옥수동),B551457,한국철도공사
500,115,응봉역,k0205,경의중앙선,일반역,,,37.550433,127.034824,한국철도공사,서울시 성동구 고산자로 123(응봉동),B551457,한국철도공사
501,272,인천,K2015,수인선,환승역,k0301+k2015,경인/수인,37.476364,126.616936,한국철도공사,인천시 중구 제물량로 269,B551457,한국철도공사
502,145,각산,S2701,대구 도시철도 1호선,일반역,,,35.868012,128.724389,대구광역시 대구도시철도공사,대구광역시 동구 안심로 지하363 (신서동),B552109,대구도시철도공사
