,사업장명,업태구분명,영업장주변구분명,주소,시도코드,시군구코드,법정동코드
350,크리스탈노래궁,노래클럽,유흥업소밀집지역,강원도 동해시,32,32040,4217000000
351,주향노래궁,노래클럽,유흥업소밀집지역,강원도 동해시,32,32040,4217000000
352,타임노래빠,룸살롱,미분류,강원도 동해시,32,32040,4217000000
353,블루노래궁,노래클럽,유흥업소밀집지역,강원도 동해시,32,32040,4217000000
354,타워,기타,아파트지역,강원도 동해시,32,32040,4217000000
355,황하,룸살롱,유흥업소밀집지역,강원도 동해시,32,32040,4217000000
356,마미,기타,미분류,강원도 동해시,32,32040,4217000000
357,에피소드가요주점,기타,유흥업소밀집지역,강원도 동해시,32,32040,4217000000
358,달아달아주점,비어(바)살롱,기타,강원도 삼척시,32,32070,4223000000
359,가배,비어(바)살롱,기타,강원도 삼척시,32,32070,4223000000
360,호박,노래클럽,기타,강원도 삼척시,32,32070,4223000000
361,춘향이,간이주점,유흥업소밀집지역,강원도 삼척시,32,32070,4223000000
362,느낌,비어(바)살롱,유흥업소밀집지역,강원도 삼척시,32,32070,4223000000
363,세븐노래궁,비어(바)살롱,기타,강원도 삼척시,32,32070,4223000000
364,황제,비어(바)살롱,유흥업소밀집지역,강원도 삼척시,32,32070,4223000000
365,나이스노래궁,비어(바)살롱,미분류,강원도 삼척시,32,32070,4223000000
366,한국관,비어(바)살롱,유흥업소밀집지역,강원도 삼척시,32,32070,4223000000
367,콜노래궁,비어(바)살롱,미분류,강원도 삼척시,32,32070,4223000000
368,마운틴가요주점,노래클럽,기타,강원도 삼척시,32,32070,4223000000
369,코리아타운,고고(디스코)클럽,유흥업소밀집지역,강원도 삼척시,32,32070,4223000000
370,스타노래궁,비어(바)살롱,기타,강원도 삼척시,32,32070,4223000000
371,그린칼라,노래클럽,주택가주변,강원도 삼척시,32,32070,4223000000
372,텐,룸살롱,기타,강원도 삼척시,32,32070,4223000000
373,0.5노래궁,비어(바)살롱,유흥업소밀집지역,강원도 삼척시,32,32070,4223000000
374,궁노래궁,비어(바)살롱,미분류,강원도 삼척시,32,32070,4223000000
375,진송,간이주점,유흥업소밀집지역,강원도 삼척시,32,32070,4223000000
376,월송정,간이주점,기타,강원도 삼척시,32,32070,4223000000
377,장원노래광장,비어(바)살롱,기타,강원도 삼척시,32,32070,4223000000
378,명월관,룸살롱,기타,강원도 삼척시,32,32070,4223000000
379,여우,간이주점,유흥업소밀집지역,강원도 삼척시,32,32070,4223000000
380,새샘가요주점,노래클럽,유흥업소밀집지역,강원도 삼척시,32,32070,4223000000
381,대야노래공원,비어(바)살롱,기타,강원도 삼척시,32,32070,4223000000
382,나르샤,비어(바)살롱,기타,강원도 삼척시,32,32070,4223000000
383,강남스타일,비어(바)살롱,기타,강원도 삼척시,32,32070,4223000000
384,야화,간이주점,유흥업소밀집지역,강원도 삼척시,32,32070,4223000000
385,송죽,간이주점,기타,강원도 삼척시,32,32070,4223000000
386,솜노래궁,비어(바)살롱,유흥업소밀집지역,강원도 삼척시,32,32070,4223000000
387,퀸노래주점,비어(바)살롱,유흥업소밀집지역,강원도 삼척시,32,32070,4223000000
388,탑노래궁,비어(바)살롱,유흥업소밀집지역,강원도 삼척시,32,32070,4223000000
389,칸노래궁,비어(바)살롱,유흥업소밀집지역,강원도 삼척시,32,32070,4223000000
390,수,비어(바)살롱,학교정화(상대),강원도 삼척시,32,32070,4223000000
391,청운,비어(바)살롱,유흥업소밀집지역,강원도 삼척시,32,32070,4223000000
392,발리노래궁,고고(디스코)클럽,기타,강원도 삼척시,32,32070,4223000000
393,란제리,비어(바)살롱,아파트지역,강원도 삼척시,32,32070,4223000000
394,실백7080클럽,고고(디스코)클럽,미분류,강원도 삼척시,32,32070,4223000000
395,헤라,비어(바)살롱,아파트지역,강원도 삼척시,32,32070,4223000000
396,무학성,간이주점,유흥업소밀집지역,강원도 삼척시,32,32070,4223000000
397,보물섬,비어(바)살롱,유흥업소밀집지역,강원도 삼척시,32,32070,4223000000
398,황금성,간이주점,유흥업소밀집지역,강원도 삼척시,32,32070,4223000000
399,청춘라이브카페,기타,미분류,강원도 삼척시,32,32070,4223000000
400,뉴브이아이피,비어(바)살롱,유흥업소밀집지역,강원도 삼척시,32,32070,4223000000
401,세라노래궁,비어(바)살롱,결혼예식장주변,강원도 삼척시,32,32070,4223000000
402,브이아이피(VIP)노래궁,비어(바)살롱,미분류,강원도 삼척시,32,32070,4223000000
403,봉자클럽,고고(디스코)클럽,기타,강원도 삼척시,32,32070,4223000000
404,물망초,간이주점,유흥업소밀집지역,강원도 삼척시,32,32070,4223000000
405,솔방울,간이주점,유흥업소밀집지역,강원도 삼척시,32,32070,4223000000
406,녹수,간이주점,기타,강원도 삼척시,32,32070,4223000000
407,올레,비어(바)살롱,유흥업소밀집지역,강원도 삼척시,32,32070,4223000000
408,황진이,간이주점,유흥업소밀집지역,강원도 삼척시,32,32070,4223000000
409,카사노바,비어(바)살롱,기타,강원도 삼척시,32,32070,4223000000
410,에이프러스 수가요궁,노래클럽,기타,강원도 삼척시,32,32070,4223000000
411,샴푸,비어(바)살롱,기타,강원도 삼척시,32,32070,4223000000
412,신나는노래주점,노래클럽,기타,강원도 삼척시,32,32070,4223000000
413,열,룸살롱,기타,강원도 삼척시,32,32070,4223000000
414,추억,간이주점,유흥업소밀집지역,강원도 삼척시,32,32070,4223000000
415,정비지니스클럽,비어(바)살롱,기타,강원도 삼척시,32,32070,4223000000
416,팔도강산,노래클럽,미분류,강원도 삼척시,32,32070,4223000000
417,조은,비어(바)살롱,학교정화(상대),강원도 삼척시,32,32070,4223000000
418,황궁노래주점,비어(바)살롱,기타,강원도 삼척시,32,32070,4223000000
419,젠,비어(바)살롱,기타,강원도 삼척시,32,32070,4223000000
420,아리노래궁,비어(바)살롱,기타,강원도 삼척시,32,32070,4223000000
421,강남노래궁,비어(바)살롱,미분류,강원도 삼척시,32,32070,4223000000
422,썸비즈니스룸,비어(바)살롱,기타,강원도 삼척시,32,32070,4223000000
423,1박2일,비어(바)살롱,유흥업소밀집지역,강원도 삼척시,32,32070,4223000000
424,태양룸가요주점,비어(바)살롱,기타,강원도 삼척시,32,32070,4223000000
425,스캔들,비어(바)살롱,기타,강원도 삼척시,32,32070,4223000000
426,매트로노래공원,비어(바)살롱,기타,강원도 삼척시,32,32070,4223000000
427,십오야,간이주점,유흥업소밀집지역,강원도 삼척시,32,32070,4223000000
428,달무리,비어(바)살롱,학교정화(상대),강원도 삼척시,32,32070,4223000000
429,궁전,비어(바)살롱,기타,강원도 삼척시,32,32070,4223000000
430,그리스노래주점,노래클럽,유흥업소밀집지역,강원도 삼척시,32,32070,4223000000
431,로또노래주점,비어(바)살롱,유흥업소밀집지역,강원도 삼척시,32,32070,4223000000
432,대왕궁,비어(바)살롱,유흥업소밀집지역,강원도 삼척시,32,32070,4223000000
433,신대왕가요궁,비어(바)살롱,유흥업소밀집지역,강원도 삼척시,32,32070,4223000000
434,오케이노래궁,비어(바)살롱,기타,강원도 삼척시,32,32070,4223000000
435,보스,룸살롱,기타,강원도 삼척시,32,32070,4223000000
436,땡큐가요궁,비어(바)살롱,기타,강원도 삼척시,32,32070,4223000000
437,아리아,노래클럽,기타,강원도 삼척시,32,32070,4223000000
438,파티존,비어(바)살롱,기타,강원도 삼척시,32,32070,4223000000
439,불로초,간이주점,유흥업소밀집지역,강원도 삼척시,32,32070,4223000000
440,가인노래주점,비어(바)살롱,기타,강원도 삼척시,32,32070,4223000000
441,사랑님,간이주점,미분류,강원도 삼척시,32,32070,4223000000
442,항구크럽,비어(바)살롱,기타,강원도 삼척시,32,32070,4223000000
443,카멜레온,노래클럽,유흥업소밀집지역,강원도 삼척시,32,32070,4223000000
444,거목,기타,학교정화(상대),강원도 속초시,32,32060,4221000000
445,야성,기타,미분류,강원도 속초시,32,32060,4221000000
446,벤츠,카바레,미분류,강원도 속초시,32,32060,4221000000
447,왕과비,룸살롱,미분류,강원도 속초시,32,32060,4221000000
448,백야,관광호텔나이트(디스코),미분류,강원도 속초시,32,32060,4221000000
449,정하,기타,미분류,강원도 속초시,32,32060,4221000000
450,환희아방궁,기타,학교정화(상대),강원도 속초시,32,32060,4221000000
451,더킹,룸살롱,미분류,강원도 속초시,32,32060,4221000000
452,스타킹술파는가요방,룸살롱,기타,강원도 속초시,32,32060,4221000000
453,강남,룸살롱,미분류,강원도 속초시,32,32060,4221000000
454,미씨클럽술파는노래궁,룸살롱,미분류,강원도 속초시,32,32060,4221000000
455,모란봉가요방,룸살롱,기타,강원도 속초시,32,32060,4221000000
456,세븐,기타,기타,강원도 속초시,32,32060,4221000000
457,뉴비지니스클럽,룸살롱,미분류,강원도 속초시,32,32060,4221000000
458,엔젤클럽,룸살롱,미분류,강원도 속초시,32,32060,4221000000
459,로마,룸살롱,미분류,강원도 속초시,32,32060,4221000000
460,세븐스타,비어(바)살롱,유흥업소밀집지역,강원도 속초시,32,32060,4221000000
461,미라클,룸살롱,미분류,강원도 속초시,32,32060,4221000000
462,발리노래광장,룸살롱,미분류,강원도 속초시,32,32060,4221000000
463,비지니스,룸살롱,미분류,강원도 속초시,32,32060,4221000000
464,보라카이,룸살롱,미분류,강원도 속초시,32,32060,4221000000
465,발렌타인술파는가요방,룸살롱,미분류,강원도 속초시,32,32060,4221000000
466,뉴아테네,룸살롱,미분류,강원도 속초시,32,32060,4221000000
467,키키,룸살롱,미분류,강원도 속초시,32,32060,4221000000
468,차차차가요방,기타,미분류,강원도 속초시,32,32060,4221000000
469,뉴네이버,룸살롱,미분류,강원도 속초시,32,32060,4221000000
470,라인,룸살롱,미분류,강원도 속초시,32,32060,4221000000
471,콜빠유흥주점,룸살롱,미분류,강원도 속초시,32,32060,4221000000
472,룰루랄라노래궁,룸살롱,미분류,강원도 속초시,32,32060,4221000000
473,해후,룸살롱,미분류,강원도 속초시,32,32060,4221000000
474,젠틀맨,룸살롱,미분류,강원도 속초시,32,32060,4221000000
475,판코리아노래하는중년클럽,카바레,미분류,강원도 속초시,32,32060,4221000000
476,동행노래광장,카바레,미분류,강원도 속초시,32,32060,4221000000
477,황금,카바레,미분류,강원도 속초시,32,32060,4221000000
478,로맨스,카바레,미분류,강원도 속초시,32,32060,4221000000
479,대경술파는가요방,룸살롱,미분류,강원도 속초시,32,32060,4221000000
480,뉴비너스,룸살롱,미분류,강원도 속초시,32,32060,4221000000
481,실루엣,기타,기타,강원도 속초시,32,32060,4221000000
482,노블,룸살롱,미분류,강원도 속초시,32,32060,4221000000
483,벨라,룸살롱,기타,강원도 속초시,32,32060,4221000000
484,제우스,룸살롱,미분류,강원도 속초시,32,32060,4221000000
485,딸기술파는노래방,기타,기타,강원도 속초시,32,32060,4221000000
486,황금열차,룸살롱,미분류,강원도 속초시,32,32060,4221000000
487,로얄룸클럽,룸살롱,기타,강원도 속초시,32,32060,4221000000
488,애플,카바레,미분류,강원도 속초시,32,32060,4221000000
489,카카오룸,룸살롱,미분류,강원도 속초시,32,32060,4221000000
490,짱술파는노래방,스텐드바,미분류,강원도 속초시,32,32060,4221000000
491,오렌지술파는노래방,룸살롱,기타,강원도 속초시,32,32060,4221000000
492,린,룸살롱,미분류,강원도 속초시,32,32060,4221000000
493,스타일가요방,룸살롱,미분류,강원도 속초시,32,32060,4221000000
494,패션5,카바레,미분류,강원도 속초시,32,32060,4221000000
495,설악로얄나이트크럽,관광호텔나이트(디스코),미분류,강원도 속초시,32,32060,4221000000
496,싸이,룸살롱,미분류,강원도 속초시,32,32060,4221000000
497,홍조,룸살롱,미분류,강원도 속초시,32,32060,4221000000
498,국빈룸가요방,룸살롱,미분류,강원도 속초시,32,32060,4221000000
499,궁전가요방,카바레,미분류,강원도 속초시,32,32060,4221000000
500,공화국룸가요방,룸살롱,미분류,강원도 속초시,32,32060,4221000000
501,프라다,룸살롱,미분류,강원도 속초시,32,32060,4221000000
502,썬힐가요주점,노래클럽,미분류,강원도 속초시,32,32060,4221000000
503,설탕술파는노래궁,룸살롱,미분류,강원도 속초시,32,32060,4221000000
504,뉴오렌지,룸살롱,미분류,강원도 속초시,32,32060,4221000000
505,스타이,룸살롱,미분류,강원도 속초시,32,32060,4221000000
506,윙술파는노래광장,룸살롱,미분류,강원도 속초시,32,32060,4221000000
507,앵두,기타,미분류,강원도 속초시,32,32060,4221000000
508,마레몬스 가요방,기타,기타,강원도 속초시,32,32060,4221000000
509,유정,요정,학교정화(상대),강원도 속초시,32,32060,4221000000
510,뉴오케스트라,룸살롱,미분류,강원도 속초시,32,32060,4221000000
511,설악심포니,룸살롱,미분류,강원도 속초시,32,32060,4221000000
512,뉴 비타민,카바레,미분류,강원도 속초시,32,32060,4221000000
513,골드문,카바레,미분류,강원도 속초시,32,32060,4221000000
514,설악썬나이트,관광호텔나이트(디스코),미분류,강원도 속초시,32,32060,4221000000
515,홍콩,룸살롱,미분류,강원도 속초시,32,32060,4221000000
516,리츠,룸살롱,미분류,강원도 속초시,32,32060,4221000000
517,w(더블유),룸살롱,기타,강원도 속초시,32,32060,4221000000
518,아이스가요방,룸살롱,미분류,강원도 속초시,32,32060,4221000000
519,크림가요방,룸살롱,미분류,강원도 속초시,32,32060,4221000000
520,미스터트롯,룸살롱,미분류,강원도 속초시,32,32060,4221000000
521,춘자술파는노래방,룸살롱,미분류,강원도 속초시,32,32060,4221000000
522,GOOD 타임,기타,미분류,강원도 양구군,32,32380,4280000000
523,강남포차,룸살롱,미분류,강원도 양구군,32,32380,4280000000
524,고궁2,룸살롱,기타,강원도 양구군,32,32380,4280000000
525,실루엣,룸살롱,미분류,강원도 양구군,32,32380,4280000000
526,아우디,룸살롱,미분류,강원도 양구군,32,32380,4280000000
527,릴렉스,간이주점,유흥업소밀집지역,강원도 양구군,32,32380,4280000000
528,레드,룸살롱,학교정화(절대),강원도 양구군,32,32380,4280000000
